geneid	cell_type	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ANTXR2	CD4 T Naive	8.48163514350246e-16	0.45654806812002324	0.295	0.226	1.651459178791364e-11
LRRC8C	CD4 T Naive	1.0922852682366363e-15	0.4370225085589501	0.276	0.207	2.1267886457835544e-11
CORO2A	CD4 T Naive	1.1273143768255608e-15	-0.8380885747011473	0.07	0.114	2.1949938231170494e-11
LEF1	CD4 T Naive	1.1720140439943814e-15	0.18050347054067695	0.873	0.838	2.28202854506146e-11
BCLAF1	CD4 T Naive	1.1963267357626572e-15	-0.3465206222691115	0.506	0.554	2.32936778720347e-11
PLCB1	CD4 T Naive	1.2658578057515237e-15	1.0623158426191863	0.078	0.039	2.464751733578792e-11
CCND3	CD4 T Naive	1.3829004743860755e-15	0.17894782298799194	0.894	0.858	2.6926455136771277e-11
AUTS2	CD4 T Naive	1.8405034311986643e-15	0.40129002432987115	0.329	0.258	3.583644230886919e-11
CRIP1	CD4 T Naive	2.7648834000453317e-15	-0.5184612065874217	0.179	0.238	5.3835044682282655e-11
AMD1	CD4 T Naive	3.0299380901919685e-15	-0.5484373060342411	0.163	0.22	5.899592455412782e-11
TBC1D5	CD4 T Naive	4.826339091038025e-15	0.16204625520296334	0.908	0.87	9.397364844160138e-11
RACK1	CD4 T Naive	7.45248748401393e-15	-0.20550241363201183	0.737	0.774	1.4510738380123524e-10
IFI6	CD4 T Naive	7.862089606324547e-15	1.103761527123149	0.073	0.037	1.5308274672474525e-10
UST	CD4 T Naive	8.108119233581746e-15	0.7118380241611304	0.132	0.083	1.5787318959707018e-10
ZFP36	CD4 T Naive	8.461942900562395e-15	-0.4106645070916972	0.338	0.403	1.647624902168504e-10
SLCO3A1	CD4 T Naive	1.2305477494774694e-14	-0.4029717234134844	0.326	0.388	2.3959995230075807e-10
IFI27	CD4 T Naive	1.3832987026746758e-14	2.1193056521775286	0.028	0.006	2.693420903977861e-10
USP40	CD4 T Naive	1.4083648440568675e-14	0.6614915478875797	0.154	0.103	2.7422271878631266e-10
YIPF5	CD4 T Naive	1.456987965764492e-14	-0.6344551273646404	0.12	0.169	2.836901268140042e-10
RPL26	CD4 T Naive	1.6673685054218974e-14	-0.1961850856665448	0.766	0.806	3.2465332169069763e-10
BICDL1	CD4 T Naive	2.1313684607197493e-14	-0.48809322268021227	0.263	0.323	4.149987529867424e-10
ZNF280D	CD4 T Naive	2.3481196998129942e-14	0.4404488513355761	0.265	0.199	4.572023867505881e-10
ND3	CD4 T Naive	2.6276266748706017e-14	0.16825369750389196	0.763	0.668	5.116251898640548e-10
ZCCHC7	CD4 T Naive	4.112561839346309e-14	0.23852980793202816	0.659	0.592	8.007569157391198e-10
EEA1	CD4 T Naive	5.088654842998128e-14	0.30359205286259794	0.423	0.351	9.908119844801654e-10
MRPL54	CD4 T Naive	5.1661327276322026e-14	-1.151089264739461	0.023	0.05	1.0058977033972662e-9
UXS1	CD4 T Naive	5.772533787964348e-14	0.26581124815086654	0.547	0.481	1.1239700538545382e-9
RPL9	CD4 T Naive	7.968838374675995e-14	-0.16507305261484273	0.809	0.85	1.551612519933163e-9
ARL15	CD4 T Naive	8.863276325408498e-14	0.22105240340670473	0.645	0.582	1.7257685333202885e-9
ZBTB16	CD4 T Naive	9.617363571769794e-14	1.486049914249358	0.039	0.014	1.8725968610592966e-9
GLCE	CD4 T Naive	1.0541696163877448e-13	0.3592025668267258	0.422	0.358	2.052573660068578e-9
RPL7A	CD4 T Naive	1.1283333897098789e-13	-0.19092475920415453	0.738	0.778	2.196977943104105e-9
NACA	CD4 T Naive	1.1739844653193264e-13	-0.198667432964152	0.655	0.71	2.2858651524232605e-9
AHI1	CD4 T Naive	1.3056343371691094e-13	-0.3322581928738215	0.368	0.428	2.542200617901973e-9
ARHGAP15	CD4 T Naive	1.4639170636876903e-13	0.1035509968926771	0.991	0.987	2.8503929147063016e-9
TAGAP	CD4 T Naive	1.46588708589773e-13	-0.5563237187607492	0.241	0.296	2.8542287449514702e-9
SRGAP2	CD4 T Naive	1.812065617954873e-13	-1.5306554708038973	0.015	0.036	3.5282729647199333e-9
ENSMMUG00000058919	CD4 T Naive	2.0963442054249944e-13	-0.7026509990416822	0.071	0.111	4.081791802383007e-9
ISG15	CD4 T Naive	2.6057020394715597e-13	1.5722095795074336	0.037	0.013	5.073562441055074e-9
ENSMMUG00000056718	CD4 T Naive	2.686591560658694e-13	5.606521721075543	0.014	0	5.231062427758543e-9
NUP58	CD4 T Naive	2.8393976256920995e-13	0.6482851150827442	0.136	0.089	5.5285911169850866e-9
RPL15	CD4 T Naive	2.9823479019988023e-13	-0.19323986248510128	0.626	0.683	5.8069295999818676e-9
PTPN4	CD4 T Naive	3.9278166375539604e-13	0.261330848508712	0.462	0.389	7.647851774981316e-9
OSBPL8	CD4 T Naive	4.092339146664445e-13	0.24128861437635551	0.584	0.52	7.96819355247034e-9
RPL18	CD4 T Naive	4.5050210595986055e-13	-0.12961464612840246	0.929	0.943	8.771726505144444e-9
ANKRD62	CD4 T Naive	4.632669076333e-13	1.3817640511212137	0.042	0.017	9.020269958527984e-9
ELF1	CD4 T Naive	4.651787128526504e-13	-0.2686895108652041	0.606	0.65	9.057494717953955e-9
ENSMMUG00000058755	CD4 T Naive	6.110403215441623e-13	-0.17513720568706503	0.82	0.852	1.1897566100786383e-8
ARSG	CD4 T Naive	6.417167300832744e-13	0.5425209908310574	0.146	0.098	1.2494866451451436e-8
RGS6	CD4 T Naive	7.312720765703729e-13	-2.420197691259479	0.005	0.019	1.423859860290173e-8
ATRNL1	CD4 T Naive	7.474194553290541e-13	0.9955670425404177	0.055	0.026	1.4553004214712012e-8
GATA3	CD4 T Naive	7.988658234626093e-13	-0.663796559949346	0.101	0.146	1.5554716448640465e-8
ELOA	CD4 T Naive	8.011411471873602e-13	-0.16161478530060647	0.864	0.886	1.559901927688509e-8
BMPR1B	CD4 T Naive	1.117625798353761e-12	0.6003344100380007	0.23	0.176	2.1761291919746083e-8
CAB39	CD4 T Naive	1.2657804614595027e-12	0.2383748147403808	0.633	0.576	2.4646011365077978e-8
USP36	CD4 T Naive	1.3079757740068106e-12	-0.3752479933731444	0.286	0.344	2.546759629568661e-8
TCEA3	CD4 T Naive	1.71504016507356e-12	-1.5185836902043612	0.009	0.027	3.339354705414729e-8
CAMKMT	CD4 T Naive	1.7946859853361286e-12	0.306982474136432	0.464	0.399	3.494433082047976e-8
DIP2B	CD4 T Naive	1.8179176300862783e-12	0.2158991365285856	0.646	0.588	3.539667417540993e-8
ACTB	CD4 T Naive	1.834604027009863e-12	0.12800695454192823	0.964	0.962	3.572157500990904e-8
ZNF14	CD4 T Naive	2.1597326693423347e-12	-1.3298035868206124	0.018	0.04	4.20521548047646e-8
ENSMMUG00000059924	CD4 T Naive	2.4618188343263385e-12	0.905699537047602	0.07	0.038	4.7934074523168134e-8
SIPA1L1	CD4 T Naive	3.712050053488089e-12	-0.299906746248777	0.492	0.539	7.227732659146659e-8
RPL31	CD4 T Naive	4.356569912421568e-12	-0.3291688408933633	0.398	0.451	8.482677276476036e-8
PPP1R15A	CD4 T Naive	4.63373097794888e-12	-0.47603390451496197	0.155	0.203	9.022337587164264e-8
SDK1	CD4 T Naive	6.104467035157911e-12	-0.9372516941415832	0.034	0.062	1.1886007764155968e-7
CEP112	CD4 T Naive	7.103219269397742e-12	0.32106986812482075	0.323	0.261	1.3830678239444344e-7
UBE2B	CD4 T Naive	9.657573776161323e-12	-0.41413575589232393	0.22	0.275	1.8804261899563712e-7
ITGA4	CD4 T Naive	1.0527138368559925e-11	-0.35592492416160226	0.293	0.35	2.049739111742303e-7
TCF12	CD4 T Naive	1.217563050685869e-11	0.18026503216720569	0.788	0.738	2.3707170159904557e-7
DPM1	CD4 T Naive	1.4681769089832155e-11	-0.525025059336689	0.112	0.156	2.8586872594812187e-7
ENSMMUG00000004441	CD4 T Naive	1.4856246819224316e-11	-0.5707487158889764	0.103	0.146	2.8926598181711667e-7
MYLIP	CD4 T Naive	2.570761242067941e-11	-0.3856162622192675	0.26	0.314	5.005529214430488e-7
H2AFY	CD4 T Naive	2.650993293264722e-11	0.38938226546359056	0.242	0.187	5.16174904131574e-7
UBL3	CD4 T Naive	2.7255949005619518e-11	0.3898076989468524	0.279	0.222	5.307005830884176e-7
INPP4A	CD4 T Naive	2.728609108636112e-11	0.23450103344174988	0.473	0.409	5.312874795425373e-7
PDGFRA	CD4 T Naive	2.8106066564628395e-11	-0.25188921533206	0.615	0.658	5.472532220798795e-7
TMSB10	CD4 T Naive	3.1302383370405556e-11	-0.1924261228121611	0.771	0.807	6.094887066051666e-7
ITGA6	CD4 T Naive	3.6846677254319046e-11	-0.24785359766226067	0.628	0.663	7.174416528188461e-7
IKZF1	CD4 T Naive	3.712133610074559e-11	0.12628416803939135	0.938	0.915	7.227895352176174e-7
ZNF483	CD4 T Naive	3.9393742731405054e-11	-0.42939495817308593	0.187	0.237	7.670355647231878e-7
PRKN	CD4 T Naive	3.957843881512792e-11	0.5626165347842272	0.191	0.143	7.706317821693557e-7
RBM23	CD4 T Naive	4.208922853335098e-11	-0.6137020847616557	0.121	0.163	8.19519368772877e-7
ADGRE5	CD4 T Naive	4.4919172162936485e-11	-0.4933406923371	0.239	0.289	8.746212011845363e-7
GRAP2	CD4 T Naive	4.758374998088807e-11	0.2524751414791946	0.574	0.513	9.265031958778716e-7
IVNS1ABP	CD4 T Naive	5.3306127237452736e-11	-0.4607297052816467	0.158	0.205	1.0379236034404423e-6
PIP4K2A	CD4 T Naive	5.909457992471831e-11	0.16135424340639348	0.81	0.768	1.1506305657141903e-6
ADAMTS6	CD4 T Naive	6.339510506431529e-11	0.31012561644818404	0.359	0.298	1.2343660907072831e-6
APBB1IP	CD4 T Naive	6.792156097239842e-11	0.15134483250290653	0.846	0.818	1.3225007136935696e-6
GLCCI1	CD4 T Naive	6.804432797577655e-11	0.2878653420386823	0.331	0.27	1.3248911100163454e-6
RPL36	CD4 T Naive	8.109334761852566e-11	-0.1895208266890016	0.655	0.695	1.578968571480313e-6
CHST15	CD4 T Naive	9.548718468225149e-11	1.131927735225859	0.043	0.02	1.8592309729481187e-6
ENSMMUG00000060287	CD4 T Naive	9.576038649513393e-11	-0.24481035743521806	0.568	0.608	1.8645504854467527e-6
ND5	CD4 T Naive	1.0683789094093804e-10	0.4504720649988153	0.166	0.12	2.080240574511005e-6
PDK1	CD4 T Naive	1.1310980811281335e-10	-0.28104120360201756	0.407	0.458	2.2023610737645887e-6
ENSMMUG00000028699	CD4 T Naive	1.1934714462403828e-10	-0.3388010105840166	0.234	0.286	2.3238082529746494e-6
DUSP10	CD4 T Naive	1.2083491423108393e-10	-0.7509440443639243	0.067	0.101	2.352776614993435e-6
PTPRJ	CD4 T Naive	1.329078948381271e-10	0.36500627436948185	0.243	0.189	2.587849620393173e-6
ENSMMUG00000054390	CD4 T Naive	1.4556076546692302e-10	-0.5604376784161526	0.079	0.115	2.834213664406458e-6
RPS27A	CD4 T Naive	1.4687955746199457e-10	-0.3126324820117423	0.302	0.355	2.8598918633424962e-6
IKZF2	CD4 T Naive	1.538221797113363e-10	0.5945888816251549	0.111	0.073	2.9950716611594293e-6
IFRD1	CD4 T Naive	1.6155962926130705e-10	-0.4598671536660229	0.152	0.198	3.1457275413469096e-6
EDEM3	CD4 T Naive	1.6281918134030707e-10	0.3677665810072674	0.255	0.202	3.170252279877119e-6
PRKACB	CD4 T Naive	1.6706214630466463e-10	0.2534625896783709	0.457	0.396	3.252867050698125e-6
TPCN1	CD4 T Naive	1.702670381123566e-10	0.5003524049341498	0.158	0.113	3.3152694990856954e-6
HACE1	CD4 T Naive	1.7529943667170694e-10	0.2980616404223364	0.27	0.212	3.413255331434806e-6
GSK3B	CD4 T Naive	1.8594143288759484e-10	0.17993460751751256	0.684	0.628	3.620465639754359e-6
EEF1A1	CD4 T Naive	1.872489305803078e-10	-0.3671947141855201	0.277	0.328	3.6459239273291733e-6
FOXN3	CD4 T Naive	1.9049547859387456e-10	0.141259215986397	0.865	0.835	3.7091374637013317e-6
FHL1	CD4 T Naive	1.9119313428447845e-10	0.8751740097948646	0.05	0.025	3.7227215176530797e-6
ERN1	CD4 T Naive	1.9402678672356334e-10	-0.5067125991753522	0.147	0.192	3.7778955642945018e-6
URI1	CD4 T Naive	2.2232239212168788e-10	0.22394212866637475	0.472	0.409	4.3288392970013846e-6
CD226	CD4 T Naive	2.9472016337590237e-10	0.31699204067126696	0.319	0.262	5.738496301092195e-6
FAM241A	CD4 T Naive	2.957858828215648e-10	-0.5156705406525116	0.135	0.179	5.759246924418688e-6
TBC1D1	CD4 T Naive	3.499781889035932e-10	0.2437080125379325	0.464	0.401	6.814425316141863e-6
JMY	CD4 T Naive	3.7794000554311434e-10	-0.38927518470829936	0.281	0.33	7.358869847929979e-6
OCA2	CD4 T Naive	4.0593096814115207e-10	-0.49767020248951793	0.099	0.138	7.903881880676371e-6
RPL6	CD4 T Naive	4.0746742982490987e-10	-0.13917538413998942	0.854	0.884	7.93379832612082e-6
BCL11B	CD4 T Naive	4.323134349208967e-10	0.12919728655050333	0.872	0.843	8.417574891344779e-6
RPS28	CD4 T Naive	6.048349991444426e-10	-0.11807568863150664	0.911	0.915	1.177674226834144e-5
GABARAPL1	CD4 T Naive	6.199389628189075e-10	-0.7534273332636132	0.043	0.071	1.2070831545046948e-5
MAN2A1	CD4 T Naive	6.354143034387562e-10	0.1759440656415454	0.669	0.61	1.2372151902256022e-5
MX1	CD4 T Naive	6.577104770122293e-10	1.1906070162809743	0.032	0.013	1.2806280697905116e-5
SFMBT2	CD4 T Naive	6.940439307694553e-10	0.21155191128410578	0.434	0.369	1.3513729376012066e-5
CD52	CD4 T Naive	8.095050613621357e-10	0.22217026267050288	0.615	0.571	1.5761873049782144e-5
SMYD3	CD4 T Naive	9.0875883361224e-10	-0.2161696719257491	0.569	0.609	1.7694443249263923e-5
ATP8	CD4 T Naive	9.12717526525952e-10	0.40344671310906877	0.173	0.128	1.777152295898681e-5
FUT8	CD4 T Naive	1.093439137004908e-9	0.255355265871825	0.368	0.308	2.1290353436622564e-5
ZEB1	CD4 T Naive	1.192451462250341e-9	0.1855055365062661	0.67	0.618	2.321822242147639e-5
ELL2	CD4 T Naive	1.2557185812010093e-9	-0.6118254996834367	0.059	0.089	2.4450096494564852e-5
TGFBR1	CD4 T Naive	1.3092648957429638e-9	0.2943812382469654	0.287	0.233	2.5492696785011246e-5
RABGAP1L	CD4 T Naive	1.3159029373722201e-9	0.1521535151395117	0.83	0.794	2.5621946093574496e-5
ENSMMUG00000061038	CD4 T Naive	1.3342832726429686e-9	-0.39203492967086123	0.218	0.265	2.597982960163124e-5
ZFAND3	CD4 T Naive	1.827087824180913e-9	0.16333840228864505	0.695	0.649	3.557522702462656e-5
ENSMMUG00000058216	CD4 T Naive	1.8883466193062985e-9	0.5264238671518753	0.127	0.09	3.676799702451294e-5
MAP3K5	CD4 T Naive	1.891505591028694e-9	-0.335561433947524	0.219	0.267	3.68295053629197e-5
SP140	CD4 T Naive	2.103518823486856e-9	0.3281318830657691	0.277	0.225	4.0957615012112575e-5
BNIP3L	CD4 T Naive	2.7996144920626662e-9	-0.614331251324752	0.076	0.108	5.451129377495217e-5
SH3RF1	CD4 T Naive	3.042141504702494e-9	2.8202291526923573	0.014	0.002	5.9233537238062265e-5
PTPRM	CD4 T Naive	3.5864093439089203e-9	-0.6281561058970162	0.055	0.084	6.983097633525059e-5
ABCA1	CD4 T Naive	4.402133412487617e-9	-0.6045204567369841	0.062	0.092	8.57139396745464e-5
ENSMMUG00000062648	CD4 T Naive	4.484542938352443e-9	-0.31760732130270997	0.211	0.259	8.731853555266043e-5
HMGB1	CD4 T Naive	4.5714293750709986e-9	0.28374355917589544	0.413	0.359	8.901030136200741e-5
CCNH	CD4 T Naive	4.91232528605656e-9	-0.3263501613509673	0.251	0.296	9.564788564480729e-5
EZR	CD4 T Naive	5.214651554443934e-9	-0.4004625837826069	0.263	0.307	1.0153448041657784e-4
AFF3	CD4 T Naive	5.611580511581031e-9	0.1656551499496257	0.762	0.726	1.0926308414099425e-4
CASS4	CD4 T Naive	6.26595653092257e-9	-1.0575596566189462	0.013	0.029	1.2200443961359335e-4
EEF1D	CD4 T Naive	6.295587840497006e-9	-0.20474092721990522	0.451	0.498	1.225813908423172e-4
ABHD6	CD4 T Naive	7.051874318444844e-9	-0.6100217367343636	0.082	0.115	1.3730704485443956e-4
TSC22D1	CD4 T Naive	8.231197018720227e-9	0.30747710067048595	0.263	0.215	1.6026963715150153e-4
FBXO33	CD4 T Naive	8.473842544989981e-9	-0.37547320216330715	0.298	0.344	0.00016499418819349991
PTP4A2	CD4 T Naive	9.197852693829408e-9	0.3506280249722987	0.188	0.144	1.790913898015524e-4
GOLGA1	CD4 T Naive	9.308765949991637e-9	-0.2805626057833588	0.302	0.352	1.8125098181228717e-4
ZNF148	CD4 T Naive	1.0070567456165005e-8	0.21056928857457935	0.505	0.45	1.9608401893898882e-4
ENSMMUG00000014641	CD4 T Naive	1.0746176790651465e-8	-0.8290274169387011	0.039	0.063	2.092388082907747e-4
FNBP1L	CD4 T Naive	1.0994298450065444e-8	0.34947523974545736	0.185	0.141	2.1406998512122426e-4
TRAC	CD4 T Naive	1.1278000234163514e-8	0.11827778630259189	0.856	0.82	2.1959394255939777e-4
ADD3	CD4 T Naive	1.1373439503882126e-8	0.18951151489586504	0.686	0.638	2.2145224058008886e-4
ENSMMUG00000056126	CD4 T Naive	1.2585773409924359e-8	-0.4041020336027639	0.207	0.251	2.450575940646372e-4
ENSMMUG00000060892	CD4 T Naive	1.3268627932873337e-8	1.0177330704664227	0.044	0.023	2.5835345448097674e-4
RBM14	CD4 T Naive	1.3445020190365808e-8	-0.23797497471060947	0.465	0.504	2.6178798812661263e-4
JUN	CD4 T Naive	1.3743516120157662e-8	-0.25226320768489474	0.445	0.488	2.6760000237558985e-4
BTG2	CD4 T Naive	1.514118451889834e-8	-0.39857479093242204	0.172	0.212	2.948140037674696e-4
UBE2R2	CD4 T Naive	1.5849138063227316e-8	0.3151677506193008	0.273	0.224	3.085985672290991e-4
LMF1	CD4 T Naive	1.6817356638036675e-8	0.4502887536581088	0.121	0.086	3.274507510992121e-4
METTL15	CD4 T Naive	1.8244088656941078e-8	0.35102539609939	0.219	0.173	3.5523065023929974e-4
SP100	CD4 T Naive	1.9679771559864017e-8	0.2512284405787335	0.479	0.426	3.831848320421123e-4
BROX	CD4 T Naive	1.9889861655059567e-8	0.5573425393413942	0.085	0.055	3.872754962856648e-4
ZBTB20	CD4 T Naive	2.3886470731082002e-8	0.12877625524130387	0.911	0.883	4.650934716048977e-4
PELI2	CD4 T Naive	2.5478607581056608e-8	0.3969598372168011	0.178	0.137	4.960939682107532e-4
MTERF1	CD4 T Naive	2.996829067796292e-8	0.40473910285251175	0.166	0.127	5.835125877906161e-4
IL6R	CD4 T Naive	3.06779178953453e-8	-0.3345985295002969	0.232	0.276	5.973297393402683e-4
ZNF331	CD4 T Naive	3.090312736458356e-8	-0.4552040094487302	0.114	0.15	6.017147929158065e-4
GRK3	CD4 T Naive	3.147763257665707e-8	0.5192950233923131	0.086	0.056	6.129009839000898e-4
MGMT	CD4 T Naive	3.217762525896597e-8	0.28689700799561313	0.281	0.233	6.265305414173265e-4
RASGRP1	CD4 T Naive	3.2188251596416995e-8	0.19456159096927617	0.475	0.417	6.267374468338353e-4
H3-5	CD4 T Naive	3.377270509236964e-8	-0.20144633004831913	0.524	0.569	6.575883408535293e-4
PAG1	CD4 T Naive	3.475790495227143e-8	0.13390218773273022	0.821	0.789	6.76771167325677e-4
SUGCT	CD4 T Naive	3.5657398382641947e-8	0.4711732517675102	0.167	0.129	6.942852039084214e-4
SLC25A6	CD4 T Naive	3.6997342892382324e-8	-0.9043466586917837	0.022	0.04	7.203752634575763e-4
ESD	CD4 T Naive	3.703374009919703e-8	0.5206623443231646	0.109	0.076	7.210839534714654e-4
GCN1	CD4 T Naive	3.8731595550619543e-8	-0.12547324986090214	0.731	0.76	7.541428969661131e-4
SRGN	CD4 T Naive	4.010086208673847e-8	-0.2875861696286841	0.383	0.427	7.808038856908847e-4
USP3	CD4 T Naive	4.11485111786199e-8	-0.20940814665398055	0.433	0.478	8.012026611589081e-4
HSPA9	CD4 T Naive	4.23926737116783e-8	-0.38585364051978255	0.192	0.234	8.254277498400881e-4
LRP5	CD4 T Naive	4.659751821214768e-8	-0.5163893354996785	0.087	0.118	9.073002771087274e-4
RPL27	CD4 T Naive	4.695896057558624e-8	-0.15608789114217725	0.756	0.783	9.143379213672398e-4
C1QTNF1	CD4 T Naive	4.810692415422666e-8	-1.2286428974412855	0.011	0.025	9.366899202069473e-4
ENSMMUG00000051227	CD4 T Naive	6.261193250624737e-8	-1.0840386886359559	0.015	0.029	0.0012191169378291426
DNAJB6	CD4 T Naive	6.499652845637897e-8	-0.37780671608716576	0.236	0.276	0.001265547405574155
PRKCB	CD4 T Naive	6.674317387035971e-8	0.183606603265976	0.556	0.503	0.0012995563384297741
ANO6	CD4 T Naive	7.624610881020967e-8	0.3007986067064873	0.204	0.162	0.0014845879846435925
PDE7B	CD4 T Naive	8.246751750053244e-8	1.0576975015807584	0.037	0.019	0.0016057250332528672
SIAH2	CD4 T Naive	8.282745822197798e-8	-0.5949046962758787	0.061	0.087	0.0016127334390401331
CD83	CD4 T Naive	8.476587975406434e-8	-0.7611629430961375	0.038	0.06	0.0016504764446913867
RASGRF2	CD4 T Naive	8.585585016254313e-8	-0.1533207870843598	0.63	0.683	0.0016716992585148773
DISP1	CD4 T Naive	8.781446523252189e-8	0.3147183897034822	0.229	0.185	0.0017098354525424337
FTH1	CD4 T Naive	9.023336603097573e-8	-0.27772944374089337	0.296	0.341	0.0017569338699891285
ERBIN	CD4 T Naive	9.041376415022751e-8	0.15263490200781726	0.733	0.683	0.0017604464017690797
MAPRE3	CD4 T Naive	9.07912099606533e-8	-0.9215141363759689	0.018	0.034	0.0017677956491438803
GTPBP1	CD4 T Naive	9.480252487457549e-8	-0.5656273542013798	0.072	0.1	0.0018458999618328595
CCNI	CD4 T Naive	9.622608030455822e-8	0.3039947293899152	0.244	0.2	0.001873618009610053
ENSMMUG00000063316	CD4 T Naive	1.083468849965058e-7	0.18292781665428293	0.402	0.341	0.0021096221977669645
PREX2	CD4 T Naive	1.1269264308920296e-7	0.6497997905812569	0.113	0.083	0.002194238453589871
MAP3K1	CD4 T Naive	1.1454549218537312e-7	0.20683121009730487	0.351	0.3	0.0022303152783414
STIM2	CD4 T Naive	1.1661209524733137e-7	0.1815266876899062	0.496	0.445	0.002270554106560789
CPQ	CD4 T Naive	1.2489618478554883e-7	-0.48290337963699626	0.073	0.101	0.0024318536139594214
ZNF638	CD4 T Naive	1.252234305175813e-7	0.17734961707772934	0.578	0.527	0.002438225415607825
PUS7	CD4 T Naive	1.4456783426567036e-7	-0.5384935309850338	0.045	0.069	0.0028148803009868674
BMP2K	CD4 T Naive	1.4794872674486593e-7	0.19715244245422325	0.385	0.332	0.0028807096584492846
SGK1	CD4 T Naive	1.5790681394562578e-7	-1.0505895856409329	0.024	0.042	0.0030746035743352794
HIST1H2AC	CD4 T Naive	1.584536821302204e-7	0.5266173695551568	0.11	0.078	0.0030852516447575215
ENSMMUG00000060923	CD4 T Naive	1.6005407677869573e-7	-0.25576132680678065	0.323	0.362	0.0031164129289579846
JUND	CD4 T Naive	1.7172771766508621e-7	-0.282825188280304	0.309	0.351	0.0033437103906568937
GLS2	CD4 T Naive	1.71784732970888e-7	-0.8121590198367294	0.028	0.047	0.00334482053567616
USP46	CD4 T Naive	1.8299109137391122e-7	-1.15191311196917	0.01	0.022	0.0035630195401414252
